trial,t,flywire_id
0,0.0004,19794
0,0.0010,28741
0,0.0013,18127
0,0.0013,24568
0,0.0016,24568
0,0.0016,515971
0,0.0017,100485
0,0.0018,27716
0,0.0026,24605
0,0.0027,23665
0,0.0027,41097
0,0.0028,12384
0,0.0030,25584
0,0.0031,111787
0,0.0034,41097
0,0.0035,16628
0,0.0037,22966
0,0.0038,25572
0,0.0040,19794
0,0.0041,20334
0,0.0042,21361
0,0.0042,28003
0,0.0042,515971
0,0.0046,24523
0,0.0051,19549
0,0.0052,19549
0,0.0053,29702
0,0.0055,25584
0,0.0055,34372
0,0.0058,21361
0,0.0059,27796
0,0.0061,12427
0,0.0062,523564
0,0.0063,11137
0,0.0065,10010
0,0.0065,531898
0,0.0078,10001
0,0.0082,16659
0,0.0083,10417
0,0.0092,10146
0,0.0098,10117
0,0.0105,531985
0,0.0108,10147
0,0.0110,10283
0,0.0110,23056
0,0.0110,25392
0,0.0113,12275
0,0.0117,17757
0,0.0117,19454
0,0.0118,10855
0,0.0118,12215
0,0.0119,800012
0,0.0121,11697
0,0.0124,10074
0,0.0124,12951
0,0.0128,10281
0,0.0138,532199
0,0.0139,534063
0,0.0142,519773
0,0.0143,17522
0,0.0147,10277
0,0.0153,12870
0,0.0155,10038
0,0.0158,16659
0,0.0161,10082
0,0.0168,18940
0,0.0177,800084
0,0.0178,12175
0,0.0183,12000
0,0.0183,75379
0,0.0184,521675
0,0.0195,63441
0,0.0203,11982
0,0.0206,800752
0,0.0207,801162
0,0.0212,800606
0,0.0214,800206
0,0.0216,10101
0,0.0216,800241
0,0.0221,10313
0,0.0221,800847
0,0.0221,805154
0,0.0222,801137
0,0.0230,800313
0,0.0233,800190
0,0.0236,800917
0,0.0238,800596
0,0.0248,800970
0,0.0258,801350
0,0.0266,801021
0,0.0271,800687
0,0.0272,800906
0,0.0297,800430
