trial,t_ms,flywire_id,v_mv
0,104.4,10001,-47.672
0,104.4,10010,-51.234
0,104.5,10001,-47.674
0,104.5,10010,-51.235
0,104.6,10001,-47.677
0,104.6,10010,-51.237
0,104.7,10001,-47.680
0,104.7,10010,-51.238
0,104.8,10001,-47.683
0,104.8,10010,-51.240
0,104.9,10001,-47.686
0,104.9,10010,-51.241
0,105.0,10001,-47.690
0,105.0,10010,-51.243
0,105.1,10001,-47.694
0,105.1,10010,-51.244
0,105.2,10001,-47.699
0,105.2,10010,-51.246
0,105.3,10001,-47.704
0,105.3,10010,-51.248
0,105.4,10001,-47.709
0,105.4,10010,-51.249
0,105.5,10001,-47.714
0,105.5,10010,-51.251
0,105.6,10001,-47.720
0,105.6,10010,-51.253
0,105.7,10001,-47.726
0,105.7,10010,-51.253
0,105.8,10001,-47.732
0,105.8,10010,-51.253
0,105.9,10001,-47.739
0,105.9,10010,-51.253
0,106.0,10001,-47.746
0,106.0,10010,-51.249
0,106.1,10001,-47.738
0,106.1,10010,-51.245
0,106.2,10001,-47.730
0,106.2,10010,-51.241
0,106.3,10001,-47.724
0,106.3,10010,-51.237
0,106.4,10001,-47.717
0,106.4,10010,-51.234
0,106.5,10001,-47.712
0,106.5,10010,-51.230
0,106.6,10001,-47.707
0,106.6,10010,-51.227
0,106.7,10001,-47.702
0,106.7,10010,-51.224
0,106.8,10001,-47.698
0,106.8,10010,-51.221
0,106.9,10001,-47.695
0,106.9,10010,-51.219
0,107.0,10001,-47.692
0,107.0,10010,-51.216
0,107.1,10001,-47.687
0,107.1,10010,-51.214
0,107.2,10001,-47.683
0,107.2,10010,-51.211
0,107.3,10001,-47.679
0,107.3,10010,-51.209
0,107.4,10001,-47.675
0,107.4,10010,-51.207
0,107.5,10001,-47.672
0,107.5,10010,-51.205
0,107.6,10001,-47.670
0,107.6,10010,-51.203
0,107.7,10001,-47.668
0,107.7,10010,-51.202
0,107.8,10001,-47.666
0,107.8,10010,-51.200
0,107.9,10001,-47.665
0,107.9,10010,-51.199
0,108.0,10001,-47.665
0,108.0,10010,-51.197
0,108.1,10001,-47.665
0,108.1,10010,-51.196
0,108.2,10001,-47.665
0,108.2,10010,-51.195
0,108.3,10001,-47.666
0,108.3,10010,-51.194
0,108.4,10001,-47.667
0,108.4,10010,-51.193
0,108.5,10001,-47.655
0,108.5,10010,-51.193
0,108.6,10001,-47.644
0,108.6,10010,-51.192
0,108.7,10001,-47.634
0,108.7,10010,-51.191
0,108.8,10001,-47.624
0,108.8,10010,-51.191
0,108.9,10001,-47.615
0,108.9,10010,-51.190
0,109.0,10001,-47.607
0,109.0,10010,-51.190
0,109.1,10001,-47.599
0,109.1,10010,-51.190
0,109.2,10001,-47.592
0,109.2,10010,-51.190
0,109.3,10001,-47.586
0,109.3,10010,-51.190
0,109.4,10001,-47.580
0,109.4,10010,-51.190
0,109.5,10001,-47.575
0,109.5,10010,-51.190
0,109.6,10001,-47.570
0,109.6,10010,-51.190
0,109.7,10001,-47.566
0,109.7,10010,-51.190
0,109.8,10001,-47.563
0,109.8,10010,-51.191
0,109.9,10001,-47.560
0,109.9,10010,-51.191
0,110.0,10001,-47.557
0,110.0,10010,-51.192
0,110.1,10001,-47.555
0,110.1,10010,-51.192
0,110.2,10001,-47.553
0,110.2,10010,-51.193
0,110.3,10001,-47.552
0,110.3,10010,-51.193
0,110.4,10001,-47.552
0,110.4,10010,-51.194
0,110.5,10001,-47.552
0,110.5,10010,-51.195
0,110.6,10001,-47.552
0,110.6,10010,-51.196
0,110.7,10001,-47.553
0,110.7,10010,-51.197
0,110.8,10001,-47.554
0,110.8,10010,-51.198
0,110.9,10001,-47.555
0,110.9,10010,-51.199
0,111.0,10001,-47.557
0,111.0,10010,-51.200
0,111.1,10001,-47.560
0,111.1,10010,-51.201
0,111.2,10001,-47.562
0,111.2,10010,-51.202
0,111.3,10001,-47.565
