trial,t_ms,flywire_id,v_mv
0,213.0,10001,-47.844
0,213.0,10010,-51.398
0,213.1,10001,-47.829
0,213.1,10010,-51.394
0,213.2,10001,-47.814
0,213.2,10010,-51.391
0,213.3,10001,-47.801
0,213.3,10010,-51.388
0,213.4,10001,-47.788
0,213.4,10010,-51.384
0,213.5,10001,-47.776
0,213.5,10010,-51.381
0,213.6,10001,-47.762
0,213.6,10010,-51.378
0,213.7,10001,-47.749
0,213.7,10010,-51.376
0,213.8,10001,-47.736
0,213.8,10010,-51.373
0,213.9,10001,-47.724
0,213.9,10010,-51.370
0,214.0,10001,-47.713
0,214.0,10010,-51.368
0,214.1,10001,-47.703
0,214.1,10010,-51.366
0,214.2,10001,-47.693
0,214.2,10010,-51.364
0,214.3,10001,-47.684
0,214.3,10010,-51.362
0,214.4,10001,-47.676
0,214.4,10010,-51.360
0,214.5,10001,-47.668
0,214.5,10010,-51.358
0,214.6,10001,-47.661
0,214.6,10010,-51.356
0,214.7,10001,-47.655
0,214.7,10010,-51.354
0,214.8,10001,-47.649
0,214.8,10010,-51.353
0,214.9,10001,-47.643
0,214.9,10010,-51.352
0,215.0,10001,-47.638
0,215.0,10010,-51.350
0,215.1,10001,-47.634
0,215.1,10010,-51.349
0,215.2,10001,-47.631
0,215.2,10010,-51.348
0,215.3,10001,-47.627
0,215.3,10010,-51.347
0,215.4,10001,-47.625
0,215.4,10010,-51.344
0,215.5,10001,-47.623
0,215.5,10010,-51.342
0,215.6,10001,-47.621
0,215.6,10010,-51.339
0,215.7,10001,-47.620
0,215.7,10010,-51.337
0,215.8,10001,-47.619
0,215.8,10010,-51.335
0,215.9,10001,-47.619
0,215.9,10010,-51.333
0,216.0,10001,-47.619
0,216.0,10010,-51.331
0,216.1,10001,-47.619
0,216.1,10010,-51.329
0,216.2,10001,-47.620
0,216.2,10010,-51.327
0,216.3,10001,-47.622
0,216.3,10010,-51.326
0,216.4,10001,-47.624
0,216.4,10010,-51.324
0,216.5,10001,-47.626
0,216.5,10010,-51.323
0,216.6,10001,-47.628
0,216.6,10010,-51.321
0,216.7,10001,-47.631
0,216.7,10010,-51.320
0,216.8,10001,-47.635
0,216.8,10010,-51.319
0,216.9,10001,-47.638
0,216.9,10010,-51.318
0,217.0,10001,-47.642
0,217.0,10010,-51.317
0,217.1,10001,-47.646
0,217.1,10010,-51.316
0,217.2,10001,-47.651
0,217.2,10010,-51.315
0,217.3,10001,-47.656
0,217.3,10010,-51.315
0,217.4,10001,-47.661
0,217.4,10010,-51.314
0,217.5,10001,-47.667
0,217.5,10010,-51.314
0,217.6,10001,-47.673
0,217.6,10010,-51.313
0,217.7,10001,-47.679
0,217.7,10010,-51.313
0,217.8,10001,-47.685
0,217.8,10010,-51.313
0,217.9,10001,-47.692
0,217.9,10010,-51.313
0,218.0,10001,-47.699
0,218.0,10010,-51.312
0,218.1,10001,-47.693
0,218.1,10010,-51.312
0,218.2,10001,-47.687
0,218.2,10010,-51.312
0,218.3,10001,-47.682
0,218.3,10010,-51.313
0,218.4,10001,-47.678
0,218.4,10010,-51.313
0,218.5,10001,-47.674
