trial,t,flywire_id
0,0.0000,15018
0,0.0000,20162
0,0.0000,20584
0,0.0000,21862
0,0.0000,22966
0,0.0000,24523
0,0.0000,25286
0,0.0000,25636
0,0.0000,27023
0,0.0000,28871
0,0.0000,29514
0,0.0000,29598
0,0.0000,111787
0,0.0001,25524
0,0.0001,26112
0,0.0001,27399
0,0.0001,30895
0,0.0002,20329
0,0.0002,21165
0,0.0002,516909
0,0.0003,28871
0,0.0003,518983
0,0.0004,14888
0,0.0004,19146
0,0.0004,21336
0,0.0004,22218
0,0.0004,27471
0,0.0004,524899
0,0.0005,12384
0,0.0005,16628
0,0.0005,17880
0,0.0005,21299
0,0.0005,21721
0,0.0006,21703
0,0.0006,27355
0,0.0006,30480
0,0.0006,33406
0,0.0006,34845
0,0.0006,517079
0,0.0006,518730
0,0.0006,526286
0,0.0007,16128
0,0.0007,19954
0,0.0007,20584
0,0.0007,23226
0,0.0007,95241
0,0.0008,20016
0,0.0008,20162
0,0.0008,20240
0,0.0008,20749
0,0.0008,22966
0,0.0008,37431
0,0.0009,30041
0,0.0010,25027
0,0.0010,29873
0,0.0010,518731
0,0.0011,20859
0,0.0011,21804
0,0.0011,517079
0,0.0011,535341
0,0.0012,17551
0,0.0012,26393
0,0.0012,27399
0,0.0012,31262
0,0.0012,38542
0,0.0012,520764
0,0.0013,12032
0,0.0013,33406
0,0.0013,100485
0,0.0013,515900
0,0.0013,524899
0,0.0014,11498
0,0.0014,20016
0,0.0014,25267
0,0.0014,27829
0,0.0014,28188
0,0.0014,30087
0,0.0014,524899
0,0.0015,20572
0,0.0015,21562
0,0.0015,22966
0,0.0015,28980
0,0.0016,19787
0,0.0016,24187
0,0.0016,30087
0,0.0016,111787
0,0.0016,527408
0,0.0017,26416
0,0.0017,38065
0,0.0018,19787
0,0.0018,24338
0,0.0018,25286
0,0.0018,25524
0,0.0018,35680
0,0.0018,519931
0,0.0019,16128
0,0.0019,16917
0,0.0019,17775
0,0.0019,19543
0,0.0019,20282
0,0.0019,20967
0,0.0019,21703
0,0.0019,23929
0,0.0019,29598
0,0.0020,17270
0,0.0020,20584
0,0.0020,21336
0,0.0020,23349
0,0.0020,23919
0,0.0020,29955
0,0.0020,33396
0,0.0020,527408
0,0.0021,19543
0,0.0021,19634
0,0.0021,23098
0,0.0021,23392
0,0.0021,25209
0,0.0021,29563
0,0.0021,111787
0,0.0022,18127
0,0.0022,19146
0,0.0022,19634
0,0.0023,18900
0,0.0023,20799
0,0.0023,27355
0,0.0023,28011
0,0.0024,15804
0,0.0024,19146
0,0.0024,20334
0,0.0024,21318
0,0.0024,24401
0,0.0024,27796
0,0.0024,28188
0,0.0025,14102
0,0.0025,19842
0,0.0025,27750
0,0.0025,32597
0,0.0025,50287
0,0.0025,517752
0,0.0026,18478
0,0.0026,19794
0,0.0026,22253
0,0.0026,22261
0,0.0026,29563
0,0.0026,29753
0,0.0026,518544
0,0.0026,531898
0,0.0027,17548
0,0.0027,17860
0,0.0027,19589
0,0.0027,21165
0,0.0027,26147
0,0.0027,26393
0,0.0027,33137
0,0.0027,95241
0,0.0028,16659
0,0.0028,17059
0,0.0028,19608
0,0.0028,20535
0,0.0028,20694
0,0.0028,35838
0,0.0029,11137
0,0.0029,21721
0,0.0029,29598
0,0.0029,29873
0,0.0029,31988
0,0.0029,33439
0,0.0029,55627
0,0.0030,10010
0,0.0030,17987
0,0.0030,19249
0,0.0030,21336
0,0.0030,25584
0,0.0030,33137
0,0.0031,10001
0,0.0031,17364
0,0.0031,17653
0,0.0031,17668
0,0.0031,19034
0,0.0031,19608
0,0.0031,20694
0,0.0031,24523
0,0.0031,28044
0,0.0031,28188
0,0.0031,29815
0,0.0032,12427
0,0.0032,15018
0,0.0032,20269
0,0.0032,20584
0,0.0032,20588
0,0.0032,25267
0,0.0032,28044
0,0.0032,28741
0,0.0032,32737
0,0.0032,38065
0,0.0032,81112
0,0.0032,111903
0,0.0032,134521
0,0.0032,523564
0,0.0033,12951
0,0.0033,26416
0,0.0033,31257
0,0.0034,18900
0,0.0034,22557
0,0.0034,24308
0,0.0034,25136
0,0.0034,29514
0,0.0035,17775
0,0.0035,20588
0,0.0035,533129
0,0.0036,10943
0,0.0036,16475
0,0.0036,24118
0,0.0036,24523
0,0.0036,28044
0,0.0036,29319
0,0.0036,33185
0,0.0037,10020
0,0.0037,10197
0,0.0037,10283
0,0.0037,17926
0,0.0037,23550
0,0.0037,27796
0,0.0037,27829
0,0.0037,41097
0,0.0037,129687
0,0.0038,10017
0,0.0038,11677
0,0.0038,14030
0,0.0038,20917
0,0.0038,21336
0,0.0038,22034
0,0.0038,521115
0,0.0039,10106
0,0.0039,10146
0,0.0039,10257
0,0.0039,10259
0,0.0039,10923
0,0.0039,12275
0,0.0039,16459
0,0.0039,17054
0,0.0039,19454
0,0.0040,10145
0,0.0040,13122
0,0.0040,16628
0,0.0040,22261
0,0.0040,28003
0,0.0040,30938
0,0.0040,41097
0,0.0040,111787
0,0.0041,10417
0,0.0041,10752
0,0.0041,17364
0,0.0041,18628
0,0.0041,20542
0,0.0041,20976
0,0.0041,22212
0,0.0042,10117
0,0.0042,12870
0,0.0042,17880
0,0.0042,20047
0,0.0042,20799
0,0.0042,30207
0,0.0042,30480
0,0.0042,526286
0,0.0043,10228
