trial,t,flywire_id
0,0.0000,23771
0,0.0000,36362
0,0.0000,45080
0,0.0000,127306
0,0.0000,129594
0,0.0000,144351
0,0.0000,539437
0,0.0001,44080
0,0.0002,28724
0,0.0002,45154
0,0.0002,114283
0,0.0002,513817019
0,0.0003,74703
0,0.0003,86452
0,0.0003,94105
0,0.0003,533421
0,0.0003,801055
0,0.0003,808106
0,0.0003,933278
0,0.0004,11847
0,0.0004,42550
0,0.0004,58911
0,0.0004,87152
0,0.0005,28587
0,0.0005,31159
0,0.0005,51720
0,0.0005,62852
0,0.0005,146653
0,0.0005,168032
0,0.0005,533905
0,0.0005,933278
0,0.0005,235503501
0,0.0006,43910
0,0.0006,45154
0,0.0006,51164
0,0.0006,71393
0,0.0006,89366
0,0.0007,18104
0,0.0007,80606
0,0.0007,85709
0,0.0008,11198
0,0.0008,32154
0,0.0008,40329
0,0.0008,80606
0,0.0008,120932
0,0.0008,512001
0,0.0008,518746
0,0.0008,532861
0,0.0008,536960
0,0.0008,1387178136
0,0.0009,11198
0,0.0009,77200
0,0.0009,319131
0,0.0010,116441
0,0.0010,117849
0,0.0011,131128
0,0.0011,812306
0,0.0012,20201
0,0.0012,32528
0,0.0012,113738
0,0.0012,127697
0,0.0012,163662
0,0.0012,522805
0,0.0012,532861
0,0.0012,513817019
0,0.0013,15285
0,0.0013,85709
0,0.0013,93643
0,0.0013,127697
0,0.0013,130250
0,0.0013,472097
0,0.0013,940079
0,0.0014,30778
0,0.0014,53307
0,0.0014,71744
0,0.0014,162966
0,0.0014,806017
0,0.0015,40329
0,0.0015,53307
0,0.0015,56404
0,0.0015,82540
0,0.0015,109776
0,0.0015,805536
0,0.0015,815107
0,0.0015,513817019
0,0.0016,99845
0,0.0016,316393
0,0.0017,60824
0,0.0017,116441
0,0.0017,153394
0,0.0017,187617
0,0.0017,524688
0,0.0018,12329
0,0.0018,80139
0,0.0018,85709
0,0.0018,126766
0,0.0018,539243
0,0.0019,66464
0,0.0019,81235
0,0.0019,81946
0,0.0019,108865
0,0.0019,159286
0,0.0019,819650
0,0.0020,51164
0,0.0020,55730
0,0.0020,135526
0,0.0021,28724
0,0.0021,32154
0,0.0021,79605
0,0.0022,41809
0,0.0022,68067
0,0.0022,105131
0,0.0022,120932
0,0.0022,131128
0,0.0022,168032
0,0.0022,198460
0,0.0022,801055
0,0.0022,940079
0,0.0023,60169
0,0.0023,74703
0,0.0023,127329
0,0.0023,164454
0,0.0024,31485
0,0.0024,41809
0,0.0024,80606
0,0.0024,117086
0,0.0024,153394
0,0.0024,806017
0,0.0024,817706
0,0.0025,20201
0,0.0025,99596
0,0.0025,124690
0,0.0025,162966
0,0.0026,15204
0,0.0026,15285
0,0.0026,81312
0,0.0026,141044
0,0.0026,187617
0,0.0026,535307
0,0.0026,815107
0,0.0027,32962
0,0.0027,40543
0,0.0027,73445
0,0.0027,81946
0,0.0027,82548
0,0.0027,521449
0,0.0027,522805
0,0.0027,804876
0,0.0028,25104
0,0.0028,472097
0,0.0029,12329
0,0.0029,18293
0,0.0029,36362
0,0.0029,41809
0,0.0029,45080
0,0.0029,79646
0,0.0029,82548
0,0.0029,90906
0,0.0029,355682
0,0.0030,27626
0,0.0030,99596
0,0.0030,131128
0,0.0031,25104
0,0.0031,153394
0,0.0032,19692
0,0.0032,31159
0,0.0032,45080
0,0.0032,69703
0,0.0032,91352
0,0.0032,143044
0,0.0032,580382
0,0.0032,1387178136
0,0.0033,86452
0,0.0033,103416
0,0.0033,127697
0,0.0034,32528
0,0.0034,124293
0,0.0034,126754
0,0.0034,526911
0,0.0034,539437
0,0.0034,805536
0,0.0035,10868
0,0.0035,29046
0,0.0035,142341
0,0.0035,167200
0,0.0035,355682
0,0.0035,817706
0,0.0036,17654
0,0.0036,66818
0,0.0036,81235
0,0.0036,96488
0,0.0036,173628
0,0.0036,819650
0,0.0036,822451
0,0.0037,25379
0,0.0037,60824
0,0.0037,86561
0,0.0037,117849
0,0.0037,122256
0,0.0037,167200
0,0.0038,59932
0,0.0038,86354
0,0.0038,113010
0,0.0038,127306
0,0.0039,17654
0,0.0039,107498
0,0.0039,143044
0,0.0039,521112
0,0.0039,819650
0,0.0040,64233
0,0.0041,11208
0,0.0041,47907
0,0.0041,64233
0,0.0041,71744
0,0.0041,146653
0,0.0042,18104
0,0.0042,25379
0,0.0042,73445
0,0.0042,825572
0,0.0043,18104
0,0.0043,25104
0,0.0043,61039
0,0.0043,549223
0,0.0044,69703
0,0.0044,75172
0,0.0044,129579
0,0.0044,804558
0,0.0045,16660
0,0.0045,70757
0,0.0045,117849
0,0.0045,512001
0,0.0045,532861
0,0.0045,819650
0,0.0046,38412
0,0.0046,235503501
0,0.0047,56654
0,0.0047,82540
0,0.0047,522805
0,0.0048,20201
0,0.0048,26110
0,0.0048,37870
0,0.0048,44570
0,0.0048,91903
0,0.0048,129579
0,0.0048,521706
0,0.0049,50986
0,0.0049,79324
0,0.0049,235503501
0,0.0050,27626
0,0.0050,65699
0,0.0050,71744
0,0.0050,73750
0,0.0050,129594
0,0.0050,169226
0,0.0050,554137
0,0.0051,62852
0,0.0051,91352
0,0.0051,146653
0,0.0052,114283
0,0.0053,11847
0,0.0053,61039
0,0.0053,75172
0,0.0053,81235
0,0.0053,198460
0,0.0053,812707
0,0.0054,11208
0,0.0054,11847
0,0.0054,41903
0,0.0054,43287
0,0.0054,79324
0,0.0054,120011
0,0.0054,127329
0,0.0054,164454
0,0.0054,513537
0,0.0054,521112
0,0.0054,521449
0,0.0054,1053771480
0,0.0055,50986
0,0.0055,62997
0,0.0055,77200
0,0.0055,163975
0,0.0055,512844
0,0.0055,801055
0,0.0056,40356
0,0.0056,81312
0,0.0056,113738
0,0.0056,114283
0,0.0056,159286
0,0.0056,539168
0,0.0057,108865
0,0.0058,25379
0,0.0058,77939
0,0.0058,79605
0,0.0058,122256
0,0.0058,144351
0,0.0058,1387178136
0,0.0059,15204
0,0.0059,23771
0,0.0059,35979
0,0.0059,42550
0,0.0059,70338
0,0.0059,94105
0,0.0059,537991
0,0.0064,800827
0,0.0067,800618
0,0.0070,10241
0,0.0076,10172
0,0.0076,11376
0,0.0079,12079
0,0.0082,10166
0,0.0085,10977
0,0.0088,26862
0,0.0091,524309
0,0.0099,10297
0,0.0108,522335
0,0.0111,10124
0,0.0118,10307
0,0.0121,10776
0,0.0136,10599
0,0.0173,10285
0,0.0215,16274
0,0.0216,519865
0,0.0219,62207
0,0.0220,10497
0,0.0266,16781
0,0.0269,512314
0,0.0344,529603
