trial,t,flywire_id
0,0.0000,66114
0,0.0000,109362
0,0.0000,124779
0,0.0000,131820
0,0.0000,134900
0,0.0000,139004
0,0.0000,140538
0,0.0000,142619
0,0.0000,144844
0,0.0000,145170
0,0.0000,147738
0,0.0000,150953
0,0.0000,172592
0,0.0000,176388
0,0.0000,176752
0,0.0000,182140
0,0.0000,186017
0,0.0000,190146
0,0.0000,196910
0,0.0000,211137
0,0.0000,223227
0,0.0000,223747
0,0.0000,228277
0,0.0000,229346
0,0.0000,230232
0,0.0000,234811
0,0.0000,244456
0,0.0000,347976
0,0.0000,356457
0,0.0000,369883
0,0.0000,372067
0,0.0000,411454
0,0.0000,500009
0,0.0000,500103
0,0.0000,500157
0,0.0000,524567
0,0.0000,553222
0,0.0000,102441204
0,0.0001,94460
0,0.0001,108869
0,0.0001,142011
0,0.0001,144136
0,0.0001,146762
0,0.0001,147009
0,0.0001,153113
0,0.0001,167200
0,0.0001,173429
0,0.0001,174482
0,0.0001,174634
0,0.0001,175488
0,0.0001,175853
0,0.0001,179127
0,0.0001,188141
0,0.0001,189143
0,0.0001,192290
0,0.0001,192611
0,0.0001,198911
0,0.0001,200064
0,0.0001,209621
0,0.0001,211509
0,0.0001,220920
0,0.0001,221156
0,0.0001,228767
0,0.0001,230232
0,0.0001,237292
0,0.0001,248071
0,0.0001,258779
0,0.0001,263036
0,0.0001,329201
0,0.0001,347976
0,0.0001,456570
0,0.0001,485322
0,0.0001,500106
0,0.0001,500274
0,0.0001,533913
0,0.0001,544395
0,0.0001,545389
0,0.0001,109685312
0,0.0002,89443
0,0.0002,95584
0,0.0002,99504
0,0.0002,108630
0,0.0002,114898
0,0.0002,117185
0,0.0002,133677
0,0.0002,134015
0,0.0002,144136
0,0.0002,149669
0,0.0002,154335
0,0.0002,157694
0,0.0002,161450
0,0.0002,164176
0,0.0002,169327
0,0.0002,169550
0,0.0002,171668
0,0.0002,175692
0,0.0002,178018
0,0.0002,181989
0,0.0002,183019
0,0.0002,188303
0,0.0002,200852
0,0.0002,208170
0,0.0002,230363
0,0.0002,248138
0,0.0002,251769
0,0.0002,252679
0,0.0002,257453
0,0.0002,282681
0,0.0002,369772
0,0.0002,376785
0,0.0002,391173
0,0.0002,447720
0,0.0002,500158
0,0.0002,541966
0,0.0002,544042
0,0.0002,549954
0,0.0002,553222
0,0.0002,553925
0,0.0002,118693190
0,0.0002,375903649
0,0.0003,90751
0,0.0003,122524
0,0.0003,133677
0,0.0003,147214
0,0.0003,153223
0,0.0003,169002
0,0.0003,174491
0,0.0003,174521
0,0.0003,175231
0,0.0003,175990
0,0.0003,176768
0,0.0003,176950
0,0.0003,177906
0,0.0003,178554
0,0.0003,179815
0,0.0003,193595
0,0.0003,201401
0,0.0003,216318
0,0.0003,217313
0,0.0003,221309
0,0.0003,222516
0,0.0003,222886
0,0.0003,231465
0,0.0003,235625
0,0.0003,236375
0,0.0003,239298
0,0.0003,239925
0,0.0003,259795
0,0.0003,282573
0,0.0003,307655
0,0.0003,337771
0,0.0003,482958
0,0.0003,500182
0,0.0003,500211
0,0.0003,500257
0,0.0003,500274
0,0.0003,500309
0,0.0003,560183
0,0.0003,105083813
0,0.0003,117698645
0,0.0004,104489
0,0.0004,109362
0,0.0004,118254
0,0.0004,119508
0,0.0004,133458
0,0.0004,141616
0,0.0004,152241
0,0.0004,153025
0,0.0004,158143
0,0.0004,163986
0,0.0004,166128
0,0.0004,166373
0,0.0004,171427
0,0.0004,171951
0,0.0004,175268
0,0.0004,175983
0,0.0004,177361
0,0.0004,178554
0,0.0004,182865
0,0.0004,185450
0,0.0004,188427
0,0.0004,192931
0,0.0004,193998
0,0.0004,197415
0,0.0004,203440
0,0.0004,211137
0,0.0004,218598
0,0.0004,219749
0,0.0004,225426
0,0.0004,225702
0,0.0004,228188
0,0.0004,228571
0,0.0004,230004
0,0.0004,231386
0,0.0004,237500
0,0.0004,243317
0,0.0004,250496
0,0.0004,258778
0,0.0004,262110
0,0.0004,267744
0,0.0004,269807
0,0.0004,285142
0,0.0004,311428
0,0.0004,317842
0,0.0004,342123
0,0.0004,373411
0,0.0004,500071
0,0.0004,500109
0,0.0004,500278
0,0.0004,500335
0,0.0004,546077
0,0.0004,562483
0,0.0004,903074
0,0.0004,940701
0,0.0004,475836077
0,0.0005,27224
0,0.0005,92443
0,0.0005,133163
0,0.0005,154851
0,0.0005,158733
0,0.0005,161910
0,0.0005,164168
0,0.0005,170543
0,0.0005,172045
0,0.0005,176577
0,0.0005,179722
0,0.0005,186700
0,0.0005,193994
0,0.0005,205464
0,0.0005,206230
0,0.0005,207310
0,0.0005,207647
0,0.0005,210748
0,0.0005,210852
0,0.0005,211308
0,0.0005,211446
0,0.0005,220831
0,0.0005,224212
0,0.0005,233834
0,0.0005,262418
0,0.0005,362596
0,0.0005,443190
0,0.0005,500106
0,0.0005,500113
0,0.0005,500144
0,0.0005,500147
0,0.0005,500186
0,0.0005,500267
0,0.0005,549570
0,0.0005,549780
0,0.0005,552983
0,0.0005,568213
0,0.0005,588096
0,0.0006,93749
0,0.0006,94155
0,0.0006,94868
0,0.0006,127452
0,0.0006,127946
0,0.0006,130222
0,0.0006,132986
0,0.0006,133305
0,0.0006,133878
0,0.0006,136267
0,0.0006,137264
0,0.0006,138650
0,0.0006,145289
0,0.0006,146132
0,0.0006,152023
0,0.0006,166473
0,0.0006,168323
0,0.0006,171919
0,0.0006,176714
0,0.0006,178554
0,0.0006,179815
0,0.0006,182410
0,0.0006,185361
0,0.0006,185880
0,0.0006,188192
0,0.0006,188303
0,0.0006,192442
0,0.0006,192547
0,0.0006,196872
0,0.0006,198058
0,0.0006,198526
0,0.0006,201470
0,0.0006,201940
0,0.0006,202662
0,0.0006,203454
0,0.0006,210821
0,0.0006,218598
0,0.0006,230756
0,0.0006,235851
0,0.0006,242591
0,0.0006,246311
0,0.0006,246572
0,0.0006,265066
0,0.0006,274060
0,0.0006,369735
0,0.0006,434494
0,0.0006,500209
0,0.0006,521181
0,0.0006,559837
0,0.0006,559866
0,0.0006,941001
0,0.0007,26388
0,0.0007,55303
0,0.0007,89443
0,0.0007,106686
0,0.0007,141588
0,0.0007,147436
0,0.0007,148025
0,0.0007,149505
0,0.0007,150365
0,0.0007,158644
0,0.0007,160146
0,0.0007,163538
0,0.0007,164588
0,0.0007,165585
0,0.0007,165904
0,0.0007,166716
0,0.0007,168254
0,0.0007,180706
0,0.0007,184347
0,0.0007,189604
0,0.0007,191215
0,0.0007,194683
0,0.0007,196968
0,0.0007,197071
0,0.0007,200318
0,0.0007,204215
0,0.0007,217811
0,0.0007,221145
0,0.0007,226150
0,0.0007,230232
0,0.0007,239295
0,0.0007,241461
0,0.0007,245328
0,0.0007,250050
0,0.0007,253020
0,0.0007,258778
0,0.0007,283210
0,0.0007,337586
0,0.0007,347926
0,0.0007,500088
0,0.0007,550553
0,0.0007,153617321
0,0.0008,90083
0,0.0008,116643
0,0.0008,122444
0,0.0008,123821
0,0.0008,154812
0,0.0008,161455
0,0.0008,161494
0,0.0008,162645
0,0.0008,164274
0,0.0008,166197
0,0.0008,166255
0,0.0008,175019
0,0.0008,175838
0,0.0008,178146
0,0.0008,185489
0,0.0008,187096
0,0.0008,188126
0,0.0008,193998
0,0.0008,195948
0,0.0008,198924
0,0.0008,201627
0,0.0008,203440
0,0.0008,204215
0,0.0008,205785
0,0.0008,205801
0,0.0008,211877
0,0.0008,215705
0,0.0008,221134
0,0.0008,232171
0,0.0008,238694
0,0.0008,246150
0,0.0008,259716
0,0.0008,274702
0,0.0008,277197
0,0.0008,320010
0,0.0008,374816
0,0.0008,431916
0,0.0008,901416
0,0.0008,213204317
0,0.0008,1019617211
0,0.0009,68111
0,0.0009,100150
0,0.0009,113330
0,0.0009,120431
0,0.0009,140802
0,0.0009,157975
0,0.0009,163982
0,0.0009,164792
0,0.0009,169043
0,0.0009,171874
0,0.0009,177842
0,0.0009,179124
0,0.0009,185880
0,0.0009,190339
0,0.0009,191248
0,0.0009,196584
0,0.0009,199588
0,0.0009,212138
0,0.0009,230050
0,0.0009,233758
0,0.0009,234799
