trial,t,flywire_id
0,0.0001,823825
0,0.0003,908138
0,0.0005,914105
0,0.0007,805594
0,0.0008,374883
0,0.0008,936625
0,0.0009,821374
0,0.0010,374883
0,0.0010,821385
0,0.0010,824226
0,0.0011,818924
0,0.0012,819558
0,0.0021,806261
0,0.0023,806527
0,0.0023,810692
0,0.0026,805493
0,0.0027,1089996769
0,0.0030,805587
0,0.0033,816627
0,0.0034,512555
0,0.0038,14026
0,0.0039,806594
0,0.0040,18325
0,0.0041,11604
0,0.0043,806527
0,0.0043,818924
0,0.0044,1089996769
0,0.0045,806527
0,0.0045,823825
0,0.0046,514484
0,0.0047,515447
0,0.0047,804024
0,0.0049,19197
0,0.0049,804024
0,0.0051,29334
0,0.0054,513169
0,0.0056,32085
0,0.0056,936625
0,0.0057,806067
0,0.0057,824405
0,0.0057,862744
0,0.0058,821265
0,0.0059,821265
0,0.0060,906486
0,0.0061,807967
0,0.0063,20065
0,0.0063,902929
0,0.0065,512119
0,0.0065,909068
0,0.0066,803264
0,0.0066,804395
0,0.0066,806067
0,0.0069,805534
0,0.0070,800713
0,0.0071,803432
0,0.0072,805441
0,0.0073,512555
0,0.0073,805295
0,0.0073,820869
0,0.0074,823209
0,0.0075,805283
0,0.0076,18325
0,0.0078,14026
0,0.0078,802813
0,0.0080,37979
0,0.0080,824405
0,0.0081,805812
0,0.0081,929742
0,0.0082,56710
0,0.0082,804024
0,0.0082,805534
0,0.0083,11604
0,0.0083,80727
0,0.0084,804024
0,0.0085,803092
0,0.0087,803348
0,0.0087,805231
0,0.0089,824226
0,0.0090,802462
0,0.0092,803212
0,0.0092,818924
0,0.0092,914105
0,0.0093,801695
0,0.0093,816627
0,0.0093,903750
0,0.0094,13035
0,0.0095,514484
0,0.0095,805533
0,0.0095,806589
0,0.0096,800835
0,0.0096,801110
0,0.0097,802761
0,0.0098,19197
0,0.0098,531643
0,0.0099,803209
0,0.0099,905881
0,0.0100,13652
0,0.0100,802036
0,0.0100,803552
0,0.0100,806527
0,0.0101,15812
0,0.0101,515447
0,0.0101,808335
0,0.0101,862744
0,0.0101,907779
0,0.0102,801695
0,0.0102,802181
0,0.0103,802110
0,0.0104,15500
0,0.0104,19709
0,0.0104,800264
0,0.0104,802452
0,0.0105,802406
0,0.0105,805594
0,0.0105,862744
0,0.0106,13961
0,0.0106,32085
0,0.0106,800258
0,0.0107,513169
0,0.0107,803646
0,0.0108,800287
0,0.0109,12167
0,0.0109,50028
0,0.0109,819558
0,0.0110,801206
0,0.0110,801542
0,0.0110,806594
0,0.0110,903622
0,0.0111,11415
0,0.0111,29334
0,0.0112,11496
0,0.0112,29988
0,0.0112,800156
0,0.0112,803301
0,0.0112,803563
0,0.0113,806067
0,0.0113,807192
0,0.0114,800477
0,0.0114,800528
0,0.0114,803814
0,0.0115,804001
0,0.0115,1050213678
0,0.0116,803299
0,0.0116,816391
0,0.0116,904541
0,0.0117,800713
0,0.0117,801912
0,0.0117,803608
0,0.0117,903140
0,0.0118,18325
0,0.0118,800413
0,0.0118,807705
0,0.0119,11898
0,0.0119,21195
0,0.0119,512555
0,0.0119,801378
0,0.0119,804734
0,0.0120,521230
0,0.0120,805103
0,0.0120,821385
0,0.0121,802757
0,0.0122,10967
0,0.0122,801771
0,0.0122,803317
0,0.0122,816391
0,0.0122,908138
0,0.0122,908962
0,0.0123,25861
0,0.0123,26283
0,0.0124,801045
0,0.0124,802372
0,0.0124,804320
0,0.0124,806029
0,0.0125,14026
0,0.0126,11604
0,0.0126,513636
0,0.0126,801586
0,0.0126,802614
0,0.0127,801695
0,0.0127,840980
0,0.0128,20065
0,0.0128,800087
0,0.0128,800363
0,0.0129,801253
0,0.0129,802935
0,0.0130,11131
0,0.0130,802415
0,0.0130,804024
0,0.0130,806454
0,0.0131,11575
0,0.0131,13627
0,0.0131,15347
0,0.0131,824405
0,0.0131,909068
0,0.0132,800099
0,0.0132,804969
0,0.0133,12192
0,0.0133,26284
0,0.0133,555457
0,0.0133,818924
0,0.0133,903720
0,0.0134,124689
0,0.0134,800608
0,0.0134,802945
0,0.0134,914105
0,0.0135,10853
0,0.0135,19217
0,0.0135,29367
0,0.0135,79556
0,0.0135,512119
0,0.0135,807705
0,0.0135,820869
0,0.0136,10124
0,0.0136,10202
0,0.0136,11931
0,0.0136,12123
0,0.0136,31667
0,0.0136,908205
0,0.0137,15185
0,0.0137,805843
0,0.0137,808452
0,0.0138,10692
0,0.0138,80727
0,0.0138,800417
0,0.0138,809980
0,0.0138,906299
0,0.0139,12490
0,0.0139,13130
0,0.0139,802580
0,0.0139,802622
0,0.0140,10695
0,0.0140,558850
0,0.0140,803432
0,0.0140,804684
0,0.0140,805975
0,0.0140,910810
0,0.0141,802906
0,0.0141,805020
0,0.0142,10165
0,0.0142,23826
0,0.0142,800455
0,0.0142,802381
0,0.0142,805472
0,0.0143,32193
0,0.0143,802063
0,0.0143,802240
0,0.0144,12089
0,0.0144,13004
0,0.0144,85165
0,0.0144,805594
0,0.0144,816391
0,0.0144,840980
0,0.0144,904990
0,0.0144,906365
0,0.0145,803352
0,0.0145,803690
0,0.0145,803804
0,0.0145,810692
0,0.0146,800130
0,0.0146,800659
0,0.0146,804392
0,0.0146,804528
0,0.0146,806067
0,0.0147,12924
0,0.0147,18957
0,0.0147,30789
0,0.0147,512911
0,0.0147,801748
0,0.0147,803990
0,0.0147,804371
0,0.0147,804625
0,0.0147,904121
0,0.0148,14134
0,0.0148,804902
0,0.0148,904756
0,0.0149,802429
0,0.0149,804398
0,0.0149,806078
0,0.0149,807328
0,0.0149,811406
0,0.0149,902304
0,0.0150,13035
0,0.0150,801434
0,0.0150,801482
0,0.0151,13073
0,0.0151,550221
0,0.0151,800588
0,0.0151,804180
0,0.0151,809492
0,0.0151,935161
0,0.0152,31334
0,0.0152,374883
0,0.0152,801242
0,0.0152,801517
0,0.0152,802491
0,0.0152,805283
0,0.0152,808926
0,0.0152,812633
0,0.0152,905313
0,0.0153,16462
0,0.0153,801617
0,0.0153,805185
0,0.0153,809397
0,0.0153,905881
0,0.0153,908221
0,0.0154,56710
0,0.0154,242405
0,0.0154,520816
0,0.0154,801150
0,0.0154,803094
0,0.0154,814106
0,0.0155,11403
0,0.0155,32085
0,0.0155,800208
0,0.0155,800565
0,0.0155,802623
0,0.0155,804961
0,0.0155,806261
0,0.0156,514484
0,0.0156,800102
0,0.0156,802209
0,0.0156,802831
0,0.0156,804118
0,0.0156,806213
0,0.0156,821385
0,0.0157,13281
0,0.0157,53901
0,0.0157,555259
0,0.0157,555458
0,0.0157,809020
0,0.0158,16162
0,0.0158,19753
0,0.0158,805623
0,0.0159,13336
0,0.0159,17878
0,0.0159,807328
0,0.0159,903679
0,0.0159,905259
0,0.0160,14114
0,0.0160,33799
0,0.0160,804513
0,0.0160,805647
0,0.0160,824061
0,0.0161,556077
0,0.0161,807967
0,0.0161,816627
0,0.0161,905312
0,0.0162,804299
0,0.0162,821265
0,0.0162,907987
0,0.0163,13552
0,0.0163,802761
0,0.0163,802852
0,0.0163,804051
0,0.0164,524224
0,0.0164,800380
0,0.0164,801423
0,0.0164,804558
0,0.0164,816391
0,0.0164,906622
0,0.0165,12868
0,0.0165,802071
0,0.0165,803156
0,0.0165,804340
0,0.0165,808464
0,0.0165,823209
0,0.0166,10856
0,0.0166,14026
0,0.0166,14470
0,0.0166,512555
0,0.0166,515447
0,0.0166,800089
0,0.0166,800697
0,0.0166,804899
0,0.0166,810355
0,0.0166,905709
0,0.0167,11765
0,0.0167,13179
0,0.0167,16370
0,0.0167,800602
0,0.0167,805257
0,0.0167,806345
0,0.0167,807454
0,0.0167,808572
0,0.0167,819558
0,0.0167,911334
0,0.0168,23945
0,0.0168,515072
0,0.0168,806067
0,0.0168,812193
0,0.0168,902818
0,0.0169,11948
0,0.0169,19197
0,0.0169,29334
0,0.0169,902449
0,0.0170,10103
0,0.0170,11065
0,0.0170,14863
0,0.0170,801346
0,0.0170,801593
0,0.0170,804211
0,0.0170,813767
0,0.0170,830864
0,0.0170,904652
0,0.0171,11006
0,0.0171,13432
0,0.0171,37979
0,0.0171,802632
0,0.0171,803010
0,0.0171,810204
0,0.0171,939961
0,0.0172,10215
0,0.0172,11604
0,0.0172,12628
0,0.0172,36930
0,0.0172,531643
0,0.0172,805255
0,0.0172,806257
0,0.0172,808032
0,0.0172,814430
0,0.0172,905077
0,0.0172,908084
0,0.0173,11380
0,0.0173,12615
0,0.0173,20418
0,0.0173,800134
0,0.0173,800525
0,0.0173,803083
0,0.0173,803563
0,0.0173,807288
0,0.0173,813695
0,0.0173,815075
0,0.0174,18940
0,0.0174,800713
0,0.0174,802069
0,0.0174,803732
0,0.0174,814010
0,0.0174,829527
0,0.0175,10286
0,0.0175,13672
0,0.0175,16392
0,0.0175,28255
0,0.0175,800216
0,0.0175,801015
0,0.0175,802181
0,0.0175,803118
0,0.0175,806754
0,0.0175,815281
0,0.0175,903634
0,0.0176,15027
0,0.0176,800378
0,0.0176,802260
0,0.0176,803429
0,0.0176,803894
0,0.0176,805441
0,0.0176,937685
0,0.0177,11201
0,0.0177,15443
0,0.0177,517375
0,0.0177,808923
0,0.0177,957328
0,0.0178,10941
0,0.0178,11011
0,0.0178,15775
0,0.0178,22932
0,0.0178,24133
0,0.0178,52112
0,0.0178,527145
0,0.0178,800837
