trial,t,flywire_id
0,0.0000,76843
0,0.0000,126511
0,0.0000,189703
0,0.0000,217036
0,0.0000,227275
0,0.0000,238266
0,0.0000,247028
0,0.0000,252889
0,0.0000,264429
0,0.0000,265858
0,0.0000,279391
0,0.0000,302730
0,0.0000,946727
0,0.0000,238817349
0,0.0000,256954764
0,0.0000,620383895
0,0.0000,846271510
0,0.0001,27139
0,0.0001,119531
0,0.0001,244983
0,0.0001,324453
0,0.0001,327435
0,0.0001,377495
0,0.0001,391272
0,0.0001,401779
0,0.0001,458737
0,0.0001,533407
0,0.0001,732273595
0,0.0001,789003564
0,0.0001,837585830
0,0.0001,841588314
0,0.0001,952273252
0,0.0001,1026240572
0,0.0002,62434
0,0.0002,76378
0,0.0002,128819
0,0.0002,208968
0,0.0002,244467
0,0.0002,331723
0,0.0002,367218
0,0.0002,930621
0,0.0002,102317176
0,0.0002,142847993
0,0.0002,146290481
0,0.0002,347648851
0,0.0003,14844
0,0.0003,101279
0,0.0003,111319
0,0.0003,112427
0,0.0003,126081
0,0.0003,133815
0,0.0003,180910
0,0.0003,256521
0,0.0003,265662
0,0.0003,292241
0,0.0003,299083
0,0.0003,393018
0,0.0003,415959
0,0.0003,559555
0,0.0003,923453
0,0.0003,276340622
0,0.0003,289728837
0,0.0003,638201279
0,0.0003,699535376
0,0.0003,958880288
0,0.0004,62434
0,0.0004,102834
0,0.0004,112427
0,0.0004,221163
0,0.0004,229440
0,0.0004,262853
0,0.0004,267316
0,0.0004,293891
0,0.0004,336713
0,0.0004,390191
0,0.0004,404484
0,0.0004,410443
0,0.0004,923453
0,0.0004,406256891
0,0.0004,454027165
0,0.0004,491318618
0,0.0004,593749891
0,0.0004,667166374
0,0.0004,694421624
0,0.0004,1031075564
0,0.0004,1039063503
0,0.0005,95994
0,0.0005,142804
0,0.0005,189057
0,0.0005,218270
0,0.0005,235763
0,0.0005,252582
0,0.0005,289340
0,0.0005,291562
0,0.0005,319020
0,0.0005,377394
0,0.0005,420561
0,0.0005,515380
0,0.0005,522842
0,0.0005,953404
0,0.0005,812830130
0,0.0006,36952
0,0.0006,228003
0,0.0006,293507
0,0.0006,310422
0,0.0006,317278
0,0.0006,331877
0,0.0006,418026
0,0.0006,562806
0,0.0006,900949
0,0.0006,920330
0,0.0006,102317176
0,0.0006,296920599
0,0.0006,692373758
0,0.0006,702682768
0,0.0006,836685304
0,0.0006,925945873
0,0.0006,967170040
0,0.0007,82361
0,0.0007,99367
0,0.0007,188780
0,0.0007,237207
0,0.0007,270485
0,0.0007,361313
0,0.0007,429544
0,0.0007,205095020
0,0.0007,517198929
0,0.0007,521394974
0,0.0007,566085128
0,0.0007,640220032
0,0.0007,695941051
0,0.0007,699535376
0,0.0007,769661594
0,0.0007,812830130
0,0.0007,876147332
0,0.0008,157219
0,0.0008,238358
0,0.0008,347539
0,0.0008,360579
0,0.0008,408508
0,0.0008,422978
0,0.0008,428785
0,0.0008,550223
0,0.0008,922950
0,0.0008,926363
0,0.0008,102317176
0,0.0008,104545248
0,0.0008,495608985
0,0.0008,769920792
0,0.0008,954628512
0,0.0009,15333
0,0.0009,104113
0,0.0009,161154
0,0.0009,173087
0,0.0009,191539
0,0.0009,200535
0,0.0009,210111
0,0.0009,258520
0,0.0009,305417
0,0.0009,315326
0,0.0009,512511
0,0.0009,515723
0,0.0009,531712
0,0.0009,535512
0,0.0009,124407427
0,0.0009,327128397
0,0.0009,785980083
0,0.0009,804697244
0,0.0009,1015296890
0,0.0010,83648
0,0.0010,100487
0,0.0010,102834
0,0.0010,163625
0,0.0010,172753
0,0.0010,214285
0,0.0010,221428
0,0.0010,229032
0,0.0010,235133
0,0.0010,272440
0,0.0010,296982
0,0.0010,327435
0,0.0010,398883
0,0.0010,422595
0,0.0010,514568
0,0.0010,928855
0,0.0010,297907170
0,0.0010,635361007
0,0.0010,676072635
0,0.0010,923862580
0,0.0010,944434730
0,0.0010,1005073791
0,0.0010,1017704104
0,0.0011,14742
0,0.0011,46440
0,0.0011,85952
0,0.0011,112824
0,0.0011,153428
0,0.0011,200535
0,0.0011,210305
0,0.0011,214478
0,0.0011,218513
0,0.0011,234075
0,0.0011,253651
0,0.0011,256622
0,0.0011,276272
0,0.0011,297936
0,0.0011,376328
0,0.0011,393018
0,0.0011,469858
0,0.0011,512511
0,0.0011,536218
0,0.0011,107511965
0,0.0011,150910063
0,0.0011,219898701
0,0.0011,467266335
0,0.0011,572394633
0,0.0011,859985596
0,0.0012,106702
0,0.0012,244621
0,0.0012,272440
0,0.0012,297903
0,0.0012,320577
0,0.0012,406120
0,0.0012,430497
0,0.0012,526065
0,0.0012,918039
0,0.0012,296920599
0,0.0012,791272384
0,0.0013,97950
0,0.0013,108298
0,0.0013,114598
0,0.0013,117869
0,0.0013,151582
0,0.0013,153428
0,0.0013,157219
0,0.0013,158361
0,0.0013,227023
0,0.0013,244560
0,0.0013,297903
0,0.0013,494761
0,0.0013,211937357
0,0.0013,401966116
0,0.0013,665341618
0,0.0013,685660517
0,0.0013,710268570
0,0.0013,719581118
0,0.0013,786417043
0,0.0013,876147332
0,0.0014,58828
0,0.0014,62868
0,0.0014,80565
0,0.0014,106702
0,0.0014,109201
0,0.0014,242842
0,0.0014,243283
0,0.0014,243860
0,0.0014,311901
0,0.0014,313734
0,0.0014,321272
0,0.0014,336713
0,0.0014,341503
0,0.0014,345335
0,0.0014,366428
0,0.0014,377359
0,0.0014,387990
0,0.0014,469858
0,0.0014,491190
0,0.0014,543020
0,0.0014,480555286
0,0.0014,606196441
0,0.0014,820624394
0,0.0015,17347
0,0.0015,56087
0,0.0015,75373
0,0.0015,104113
0,0.0015,142423
0,0.0015,145198
0,0.0015,181692
0,0.0015,183993
0,0.0015,224061
0,0.0015,224404
0,0.0015,255563
0,0.0015,265662
0,0.0015,268351
0,0.0015,297045
0,0.0015,301457
0,0.0015,305247
0,0.0015,315326
0,0.0015,406920
0,0.0015,519174
0,0.0015,156608300
0,0.0015,316798582
0,0.0015,517198929
0,0.0015,620383895
0,0.0015,628764882
0,0.0015,975394666
0,0.0015,1034904746
0,0.0016,142818
0,0.0016,181666
0,0.0016,235763
0,0.0016,263156
0,0.0016,326200
0,0.0016,326920
0,0.0016,395056
0,0.0016,513223
0,0.0016,526066
0,0.0016,569803
0,0.0016,946727
0,0.0016,791272384
0,0.0016,987123564
0,0.0016,1002474206
0,0.0016,1026240572
0,0.0017,17362
0,0.0017,109201
0,0.0017,126498
0,0.0017,159517
0,0.0017,177248
0,0.0017,189997
0,0.0017,193450
0,0.0017,208515
0,0.0017,215643
0,0.0017,315481
0,0.0017,370737
0,0.0017,481327
0,0.0017,516499
0,0.0017,562509
0,0.0017,946555
0,0.0017,946733
0,0.0017,186393098
0,0.0017,348970414
0,0.0017,1000554901
0,0.0018,34388
0,0.0018,85952
0,0.0018,117698
0,0.0018,188780
0,0.0018,207190
0,0.0018,214767
0,0.0018,228329
0,0.0018,234380
0,0.0018,245627
0,0.0018,283806
0,0.0018,349529
0,0.0018,363793
0,0.0018,519307
0,0.0018,257580215
0,0.0018,840000381
0,0.0019,68291
0,0.0019,111673
0,0.0019,141266
0,0.0019,144177
0,0.0019,303968
0,0.0019,387932
0,0.0019,390116
0,0.0019,403791
0,0.0019,429544
0,0.0019,466602
0,0.0019,466614
0,0.0019,943463
0,0.0019,111856637
0,0.0019,190913874
0,0.0019,684296256
0,0.0019,777358703
0,0.0019,836685304
0,0.0020,50044
0,0.0020,80565
0,0.0020,111277
0,0.0020,145198
0,0.0020,164148
0,0.0020,171008
0,0.0020,199395
0,0.0020,199738
0,0.0020,233045
0,0.0020,247785
0,0.0020,277939
0,0.0020,384458
0,0.0020,435333
0,0.0020,516499
0,0.0020,923831
0,0.0020,134306458
0,0.0020,145088940
0,0.0020,419654997
0,0.0020,692859019
0,0.0020,836685304
0,0.0021,211409
0,0.0021,242463
0,0.0021,249354
0,0.0021,280127
0,0.0021,315326
0,0.0021,341503
0,0.0021,374817
0,0.0021,545974
0,0.0021,451816436
0,0.0021,793491999
0,0.0021,835949054
0,0.0021,1018025506
0,0.0022,58081
0,0.0022,126498
0,0.0022,142818
0,0.0022,225619
0,0.0022,256027
0,0.0022,263156
0,0.0022,319505
0,0.0022,361588
0,0.0022,554335
0,0.0022,529492084
0,0.0022,685660517
0,0.0022,721209677
0,0.0022,724444081
0,0.0022,758650542
0,0.0022,798773698
0,0.0023,69179
0,0.0023,137781
0,0.0023,226075
0,0.0023,297903
0,0.0023,514568
0,0.0023,515723
0,0.0023,556393
0,0.0023,944907
0,0.0023,123414448
0,0.0023,145088940
0,0.0023,317827504
0,0.0023,490901755
0,0.0023,570638945
0,0.0023,631555080
0,0.0023,818095421
0,0.0023,837585830
